timestamp,symbol,timeframe,bars,start,end,initial_equity,final_equity,total_return,buyhold_return,max_drawdown,sharpe,fast,slow
2025-08-18T02:26:00.411900,AAPL,1D,499,2023-08-21T04:00:00+00:00,2025-08-15T04:00:00+00:00,10000,11605.83282669138,0.16058328266913802,0.3173158942280354,-0.16321723968785207,0.03892592290842822,9,21
2025-08-18T02:27:05.882028,AAPL,1D,499,2023-08-21T04:00:00+00:00,2025-08-15T04:00:00+00:00,10000,11605.83282669138,0.16058328266913802,0.3173158942280354,-0.16321723968785207,0.03892592290842822,9,21
2025-08-18T02:28:33.152212,AAPL,1D,499,2023-08-21T04:00:00+00:00,2025-08-15T04:00:00+00:00,10000,11605.83282669138,0.16058328266913802,0.3173158942280354,-0.16321723968785207,0.03892592290842822,9,21
2025-08-19T13:00:44.202891,AAPL,1D,500,2023-08-21T04:00:00+00:00,2025-08-18T04:00:00+00:00,10000,11568.006779706051,0.15680067797060504,0.31302246232584596,-0.16321723968785207,0.03812297086385609,9,21
2025-08-19T14:56:21.640371,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11573.517859399277,0.1573517859399276,0.3136479954506681,-0.16321723968785207,0.038195555732551414,9,21
2025-08-19T15:02:30.618971,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11559.740160166208,0.15597401601662075,0.3120841626386124,-0.16321723968785207,0.03791854578653289,9,21
2025-08-19T15:21:22.569420,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11563.247210880081,0.1563247210880081,0.3124822291725904,-0.16321723968785207,0.03798919466724099,9,21
2025-08-19T15:38:48.020442,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11596.313689039445,0.15963136890394458,0.31623542792152404,-0.16321723968785207,0.03865064855416799,9,21
2025-08-19T15:41:05.915428,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11601.82476873267,0.16018247687326692,0.3168609610463464,-0.16321723968785207,0.038760052990367146,9,21
2025-08-19T16:14:14.237041,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11585.54203327541,0.1585542033275409,0.3150127949957351,-0.16321723968785207,0.03843611361069515,9,21
2025-08-19T16:15:53.388325,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11588.798580366862,0.15887985803668614,0.31538242820585727,-0.16321723968785207,0.03850106991814887,9,21
2025-08-19T16:51:08.092688,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11572.766348532017,0.15727663485320176,0.31356269547910154,-0.16321723968785207,0.03818048359229147,9,21
2025-08-19T17:04:38.807366,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11555.982605829917,0.15559826058299175,0.3116576627807792,-0.16321723968785207,0.03784274751591179,9,21
2025-08-19T18:27:01.684793,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,11532.93627256733,0.15329362725673312,0.3090417969860677,-0.16321723968785207,0.03737555833864562,9,21
2025-08-19T18:41:49.106354,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,7699.005797408801,-0.2300994202591199,0.3071936309354564,-0.4197936753550843,-0.02125692426269085,9,21
2025-08-19T18:47:08.329101,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,7690.9675088484055,-0.23090324911515947,0.30582883139038963,-0.4197936753550843,-0.021375597946303233,9,21
2025-08-19T20:28:32.709043,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,4368.045094947053,-0.5631954905052947,0.3111174296275234,-0.5821082597228774,-0.0864989653686434,9,21
2025-08-19T21:04:13.236446,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,4368.045094947053,-0.5631954905052947,0.3111174296275234,-0.5821082597228774,-0.0864989653686434,9,21
2025-08-19T21:11:35.939836,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,4368.045094947053,-0.5631954905052947,0.3111174296275234,-0.5821082597228774,-0.0864989653686434,9,21
2025-08-19T21:23:27.472005,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,4368.045094947053,-0.5631954905052947,0.3111174296275234,-0.5821082597228774,-0.0864989653686434,9,21
2025-08-19T23:44:09.490499,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,4368.045094947053,-0.5631954905052947,0.3111174296275234,-0.5821082597228774,-0.0864989653686434,9,21
2025-08-20T00:08:46.215721,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,4368.045094947053,-0.5631954905052947,0.3111174296275234,-0.5821082597228774,-0.0864989653686434,9,21
2025-08-20T00:20:39.654741,AAPL,1D,501,2023-08-21T04:00:00+00:00,2025-08-19T04:00:00+00:00,10000,4368.045094947053,-0.5631954905052947,0.3111174296275234,-0.5821082597228774,-0.0864989653686434,9,21
2025-08-20T20:40:33.573655,AAPL,1D,501,2023-08-22T04:00:00+00:00,2025-08-20T04:00:00+00:00,10000,4315.785380612789,-0.5684214619387211,0.27482229493399535,-0.5904186068306612,-0.08777993432532576,9,21
2025-08-21T20:10:55.583101,AAPL,1D,6373,2023-08-23T04:00:00+00:00,2025-08-21T04:00:00+00:00,10000,5.789499010128311e-07,-0.999999999942105,0.24130698752621704,-0.999999999942105,-0.02291127503111127,9,21
2025-08-21T21:27:47.147156,AAPL,1D,6373,2023-08-23T04:00:00+00:00,2025-08-21T04:00:00+00:00,10000,5.789499010128311e-07,-0.999999999942105,0.24130698752621704,-0.999999999942105,-0.02291127503111127,9,21
2025-08-21T21:44:12.277321,AAPL,1D,6373,2023-08-23T04:00:00+00:00,2025-08-21T04:00:00+00:00,10000,5.789499010128311e-07,-0.999999999942105,0.24130698752621704,-0.999999999942105,-0.02291127503111127,9,21
2025-08-21T22:31:12.516041,AAPL,1D,6373,2023-08-23T04:00:00+00:00,2025-08-21T04:00:00+00:00,10000,5.789499010128311e-07,-0.999999999942105,0.24130698752621704,-0.999999999942105,-0.02291127503111127,9,21
2025-08-23T22:26:33.686346,AAPL,1D,6356,2023-08-25T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.27489013911047677,0.0,0.0,9,21
2025-08-24T01:04:09.202517,AAPL,1D,6356,2023-08-25T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.27489013911047677,0.0,0.0,9,21
2025-08-24T01:27:27.053034,AAPL,1D,6356,2023-08-25T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.27489013911047677,0.0,0.0,9,21
2025-08-24T01:37:46.812929,AAPL,1D,6356,2023-08-25T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.27489013911047677,0.0,0.0,9,21
2025-08-24T03:17:52.300544,AAPL,1D,6356,2023-08-25T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.27489013911047677,0.0,0.0,9,21
2025-08-24T03:35:04.626326,AAPL,1D,6356,2023-08-25T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.27489013911047677,0.0,0.0,9,21
2025-08-24T20:18:08.713736,AAPL,1D,6348,2023-08-28T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.26451971127151586,0.0,0.0,9,21
2025-08-24T21:08:36.709229,AAPL,1D,6348,2023-08-28T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.26451971127151586,0.0,0.0,9,21
2025-08-24T21:32:34.490510,AAPL,1D,6348,2023-08-28T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.26451971127151586,0.0,0.0,9,21
2025-08-24T22:28:09.472358,AAPL,1D,6348,2023-08-28T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.26451971127151586,0.0,0.0,9,21
2025-08-24T22:47:15.239627,AAPL,1D,6348,2023-08-28T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.26451971127151586,0.0,0.0,9,21
2025-08-24T22:58:37.104436,AAPL,1D,6348,2023-08-28T04:00:00+00:00,2025-08-22T04:00:00+00:00,10000,10000.0,0.0,0.26451971127151586,0.0,0.0,9,21
